datasetID,variables
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,TIME_QC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,DEPH_QC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,TEMP
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,TEMP_QC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,PRES
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,PRES_QC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,CNDC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,CNDC_QC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,PSAL
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,PSAL_QC
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,SVEL
EMSO-AZORES_EGIM_TEMP-CNDC-PRES_2017-2018,SVEL_QC
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,latitude
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,longitude
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,depth
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,rowSize
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,time
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,TIME_QC
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,DEPH_QC
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,TEMP
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,TEMP_QC
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,PRES
EMSO-AZORES_EGIM_Precise-Pressure_2017-2018,PRES_QC
EMSO-AZORES_EGIM_Optode-O2_2017-2018,latitude
EMSO-AZORES_EGIM_Optode-O2_2017-2018,longitude
EMSO-AZORES_EGIM_Optode-O2_2017-2018,depth
EMSO-AZORES_EGIM_Optode-O2_2017-2018,rowSize
EMSO-AZORES_EGIM_Optode-O2_2017-2018,time
EMSO-AZORES_EGIM_Optode-O2_2017-2018,TIME_QC
EMSO-AZORES_EGIM_Optode-O2_2017-2018,DEPH_QC
EMSO-AZORES_EGIM_Optode-O2_2017-2018,OSAT
EMSO-AZORES_EGIM_Optode-O2_2017-2018,OSAT_QC
EMSO-AZORES_EGIM_Optode-O2_2017-2018,TEMP
EMSO-AZORES_EGIM_Optode-O2_2017-2018,TEMP_QC
EMSO-AZORES_EGIM_Optode-O2_2017-2018,DOXY
EMSO-AZORES_EGIM_Optode-O2_2017-2018,DOXY_QC
EMSO-AZORES_EGIM_Turbidity_2017-2018,latitude
EMSO-AZORES_EGIM_Turbidity_2017-2018,longitude
EMSO-AZORES_EGIM_Turbidity_2017-2018,depth
EMSO-AZORES_EGIM_Turbidity_2017-2018,rowSize
EMSO-AZORES_EGIM_Turbidity_2017-2018,time
EMSO-AZORES_EGIM_Turbidity_2017-2018,TIME_QC
EMSO-AZORES_EGIM_Turbidity_2017-2018,DEPH_QC
EMSO-AZORES_EGIM_Turbidity_2017-2018,TUR4
EMSO-AZORES_EGIM_Turbidity_2017-2018,TUR4_QC
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,latitude
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,longitude
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,depth
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,rowSize
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,time
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,TIME_QC
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,DEPH_QC
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,IRON
EMSO-AZORES_CHEMINI_Total-Iron_2011-2012,IRON_QC
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,latitude
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,longitude
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,depth
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,rowSize
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,time
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,TIME_QC
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,DEPH_QC
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,IRON
EMSO-AZORES_CHEMINI_Total-Iron_2013-2014,IRON_QC
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,latitude
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,longitude
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,depth
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,rowSize
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,time
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,TIME_QC
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,DEPH_QC
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,TEMP
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,TEMP_QC
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,IRON
EMSO-AZORES_CHEMINI_Total-Iron_2014-2015,IRON_QC
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,latitude
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,longitude
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,depth
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,rowSize
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,time
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,TIME_QC
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,DEPH_QC
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,TEMP
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,TEMP_QC
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,IRON
EMSO-AZORES_CHEMINI_Total-Iron_2016-2017,IRON_QC
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,latitude
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,longitude
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,depth
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,rowSize
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,time
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,TIME_QC
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,DEPH_QC
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,TEMP
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,TEMP_QC
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,IRON
EMSO-AZORES_CHEMINI_Total-Iron_2017-2018,IRON_QC
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,latitude
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,longitude
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,depth
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,rowSize
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,time
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,TIME_QC
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,DEPH_QC
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,TEMP
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,TEMP_QC
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,IRON
EMSO-AZORES_CHEMINI_Total-Iron_2018-2019,IRON_QC
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,latitude
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,longitude
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,depth
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,rowSize
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,time
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,TIME_QC
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,DEPH_QC
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,IRON
EMSO-AZORES_CHEMINI_Total-Iron_2019-2020,IRON_QC
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,latitude
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,longitude
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,depth
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,rowSize
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,time
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,TIME_QC
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,DEPH_QC
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,TEMP
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,TEMP_QC
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,OSAT
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,OSAT_QC
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,DOXY
EMSO-AZORES_Seamon-East_Optode-O2_2013-2014,DOXY_QC
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,latitude
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,longitude
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,depth
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,rowSize
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,time
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,TIME_QC
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,DEPH_QC
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,TEMP
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,TEMP_QC
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,OSAT
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,OSAT_QC
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,DOXY
EMSO-AZORES_Seamon-East_Optode-O2_2015-2016,DOXY_QC
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,latitude
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,longitude
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,depth
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,rowSize
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,time
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,TIME_QC
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,DEPH_QC
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,TEMP
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,TEMP_QC
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,OSAT
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,OSAT_QC
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,DOXY
EMSO-AZORES_Seamon-East_Optode-O2_2016-2017,DOXY_QC
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,latitude
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,longitude
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,depth
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,rowSize
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,time
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,TIME_QC
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,DEPH_QC
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,TEMP
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,TEMP_QC
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,OSAT
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,OSAT_QC
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,DOXY
EMSO-AZORES_Seamon-East_Optode-O2_2012-2013,DOXY_QC
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,latitude
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,longitude
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,depth
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,rowSize
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,time
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,TIME_QC
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,DEPH_QC
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,TUR4
EMSO-AZORES_Wetlabs_Turbidity_2011-2012,TUR4_QC
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,latitude
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,longitude
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,depth
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,rowSize
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,time
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,TIME_QC
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,DEPH_QC
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,TUR4
EMSO-AZORES_Wetlabs_Turbidity_2012-2013,TUR4_QC
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,latitude
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,longitude
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,depth
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,rowSize
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,time
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,TIME_QC
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,DEPH_QC
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,TUR4
EMSO-AZORES_Wetlabs_Turbidity_2013-2014,TUR4_QC
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,latitude
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,longitude
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,depth
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,rowSize
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,time
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,TIME_QC
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,DEPH_QC
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,TUR4
EMSO-AZORES_Wetlabs_Turbidity_2015-2016,TUR4_QC
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,latitude
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,longitude
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,depth
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,rowSize
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,time
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,TIME_QC
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,DEPH_QC
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,TUR4
EMSO-AZORES_Wetlabs_Turbidity_2016-2017,TUR4_QC
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,latitude
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,longitude
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,depth
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,rowSize
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,time
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,TIME_QC
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,DEPH_QC
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,TUR4
EMSO-AZORES_Wetlabs_Turbidity_2017-2018,TUR4_QC
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,station_id
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,latitude
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,longitude
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,rowSize
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,POSITION_QC
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,depth
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,DEPH_QC
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,time
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,TIME_QC
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,TEMP
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,TEMP_QC
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,DOX1
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,DOX1_QC
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,OSAT
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,OSAT_QC
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,phase_Calibrated
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,phase_Temp_Compensated
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,phase_blue_light
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,phase_red_light
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,amplitude_blue_light
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,amplitude_red_light
Emso_Western_Ligurian_Bathybot_Optodes_NetCDF_2023,thermistor_bridge
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,latitude
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,longitude
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,station_id
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,rowSize
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,POSITION_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,depth
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,DEPH_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,time
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,TIME_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,HEAD
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Head_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,PITCH
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Pitch_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,ROLL
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Roll_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,TEMP
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Temp_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,EWCT
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,EWCT_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,NSCT
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,NSCT_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,VCSP
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,VCSP_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,ERVV
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,ERVV_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,CSPD
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,CSPD_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,CDIR
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,CDIR_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Amplitude1
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,ECI1_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Amplitude2
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,ECI2_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Amplitude3
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,ECI3_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,Amplitude4
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,ECI4_QC
Emso_Western_Ligurian_Bathybot_ADCP_NetCDF_2023,crs
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,station_id
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,latitude
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,longitude
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,rowSize
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Position_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,DEPH
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Deph_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,time
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Time_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,EWCT
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,NSCT
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,VCSP
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,xyz_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Amplitude_X
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Amplitude_Y
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Amplitude_Z
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Amplitude_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Battery
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Battery_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,HEAD
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Head_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,PITCH
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Pitch_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,ROLL
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Roll_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,PRES
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Pres_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,TEMP
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Temp_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,SVEL
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Svel_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,HCSP
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Hcsp_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,HCDT
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Hcdt_QC
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,FVLT
Emso_Western_Ligurian_Bathybot_Aquadopp_NetCDF_2023,Fvlt_QC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,station_id
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,latitude
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,longitude
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,rowSize
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,POSITION_QC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,depth
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,DEPH_QC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,time
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,TIME_QC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,TEMP
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,TEMP_QC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,CNDC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,CNDC_QC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,PRES
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,PRES_QC
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,PSAL
Emso_Western_Ligurian_Bathybot_Microcat_NetCDF_2023,PSAL_QC
EMSO_OBSEA_Besos_Buoy_C3_30min,time
EMSO_OBSEA_Besos_Buoy_C3_30min,latitude
EMSO_OBSEA_Besos_Buoy_C3_30min,longitude
EMSO_OBSEA_Besos_Buoy_C3_30min,depth
EMSO_OBSEA_Besos_Buoy_C3_30min,CDOM
EMSO_OBSEA_Besos_Buoy_C3_30min,COIL
EMSO_OBSEA_Besos_Buoy_C3_30min,RFUL
EMSO_OBSEA_Besos_Buoy_C3_30min,TEMP
EMSO_OBSEA_Besos_Buoy_C3_30min,CDOM_QC
EMSO_OBSEA_Besos_Buoy_C3_30min,COIL_QC
EMSO_OBSEA_Besos_Buoy_C3_30min,RFUL_QC
EMSO_OBSEA_Besos_Buoy_C3_30min,TEMP_QC
EMSO_OBSEA_Besos_Buoy_C3_30min,latitude_QC
EMSO_OBSEA_Besos_Buoy_C3_30min,longitude_QC
EMSO_OBSEA_Besos_Buoy_C3_30min,depth_QC
EMSO_OBSEA_Besos_Buoy_C3_full,time
EMSO_OBSEA_Besos_Buoy_C3_full,latitude
EMSO_OBSEA_Besos_Buoy_C3_full,longitude
EMSO_OBSEA_Besos_Buoy_C3_full,depth
EMSO_OBSEA_Besos_Buoy_C3_full,CDOM
EMSO_OBSEA_Besos_Buoy_C3_full,COIL
EMSO_OBSEA_Besos_Buoy_C3_full,RFUL
EMSO_OBSEA_Besos_Buoy_C3_full,TEMP
EMSO_OBSEA_Besos_Buoy_C3_full,CDOM_QC
EMSO_OBSEA_Besos_Buoy_C3_full,COIL_QC
EMSO_OBSEA_Besos_Buoy_C3_full,RFUL_QC
EMSO_OBSEA_Besos_Buoy_C3_full,TEMP_QC
EMSO_OBSEA_Besos_Buoy_C3_full,latitude_QC
EMSO_OBSEA_Besos_Buoy_C3_full,longitude_QC
EMSO_OBSEA_Besos_Buoy_C3_full,depth_QC
E1M3A_20070528_20080226,depth
E1M3A_20070528_20080226,station_name
E1M3A_20070528_20080226,latitude
E1M3A_20070528_20080226,longitude
E1M3A_20070528_20080226,rowSize
E1M3A_20070528_20080226,time
E1M3A_20070528_20080226,TIME_QC
E1M3A_20070528_20080226,POSITION_QC
E1M3A_20070528_20080226,DEPTH_QC
E1M3A_20070528_20080226,ATMS
E1M3A_20070528_20080226,ATMS_QC
E1M3A_20070528_20080226,DOX1
E1M3A_20070528_20080226,DOX1_QC
E1M3A_20070528_20080226,DRYT
E1M3A_20070528_20080226,DRYT_QC
E1M3A_20070528_20080226,FLU2
E1M3A_20070528_20080226,FLU2_QC
E1M3A_20070528_20080226,GSPD
E1M3A_20070528_20080226,GSPD_QC
E1M3A_20070528_20080226,HCDT
E1M3A_20070528_20080226,HCDT_QC
E1M3A_20070528_20080226,HCSP
E1M3A_20070528_20080226,HCSP_QC
E1M3A_20070528_20080226,PRES
E1M3A_20070528_20080226,PRES_QC
E1M3A_20070528_20080226,PSAL
E1M3A_20070528_20080226,PSAL_QC
E1M3A_20070528_20080226,TEMP
E1M3A_20070528_20080226,TEMP_QC
E1M3A_20070528_20080226,TUR4
E1M3A_20070528_20080226,TUR4_QC
E1M3A_20070528_20080226,VHM0
E1M3A_20070528_20080226,VHM0_QC
E1M3A_20070528_20080226,VMDR
E1M3A_20070528_20080226,VMDR_QC
E1M3A_20070528_20080226,VTM02
