datasetID,accessible,institution,dataStructure,cdm_data_type,class,title,minLongitude (degrees_east),maxLongitude (degrees_east),longitudeSpacing (degrees_east),minLatitude (degrees_north),maxLatitude (degrees_north),latitudeSpacing (degrees_north),minAltitude (m),maxAltitude (m),minTime (UTC),maxTime (UTC),timeSpacing (seconds),griddap,subset,tabledap,MakeAGraph,sos,wcs,wms,files,fgdc,iso19115,metadata,sourceUrl,infoUrl,rss,email,testOutOfDate,outOfDate,summary
IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002,public,"Portuguese Institute for Sea and Atmosphere(IPMA), Algarve Centre of Marine Sciences (CCMAR)",table,Point,EDDTableFromErddap,"EGIM RBR Pressure Data at 200m June-Oct 2022 in front of Cape St. Vincent, Sagres, PT",-8.927083,-8.927083,,36.84549,36.84549,,-188.2952,-191.8026,2022-05-31T18:00:26Z,2022-10-06T13:48:36Z,,,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002.subset,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002_iso19115.xml,https://erddap.emso.eu/erddap/info/IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002/index,(local files),https://www.ipma.pt/,https://erddap.emso.eu/erddap/rss/IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=IBMA-CSV_EGIM_PRES_D01_20220531_to_20221006_v002&showErrors=false&email=,,,"The dataset contains water column (bottom) parameters acquired through set of sensors mounted on a fixe platform (EGIM): RBR Quartz 3 BPR (absolute pressure). Sampling period is: 30 seconds. Measured channels: Temperature, Pressure. Derived channels: Sea pressure, Depth"
IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002,public,"Portuguese Institute for Sea and Atmosphere(IPMA), Algarve Centre of Marine Sciences (CCMAR)",table,Point,EDDTableFromErddap,"EGIM Seabird CT Data at 200m Jun-Oct 2022 in front of Cape St. Vincent, Sagres, PT",-8.927083,-8.927083,,36.84549,36.84549,,,,2022-05-31T22:45:00Z,2022-10-06T14:30:00Z,,,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002.subset,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002_iso19115.xml,https://erddap.emso.eu/erddap/info/IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002/index,(local files),https://www.ipma.pt/,https://erddap.emso.eu/erddap/rss/IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=IBMA-CSV_EGIM_CT_D01_20220531_to_20221006_v002&showErrors=false&email=,,,"The dataset contains water column (bottom) parameters acquired through set of sensors mounted on a fixe platform (EGIM): SeaBird SBE37 (Conductivity, Temperature). Sampling period is: 15 minutes. Measured channels: Conductivity, Temperature. Derived channels: Salinity, Speed of sound"
IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002,public,"Portuguese Institute for Sea and Atmosphere(IPMA), Algarve Centre of Marine Sciences (CCMAR)",table,Point,EDDTableFromErddap,"EGIM WETlabs Turbidity Data at 200m June-Oct 2022 in front of Cape St. Vincent, Sagres, PT",-8.927083,-8.927083,,36.84549,36.84549,,,,2022-05-31T18:30:00Z,2022-10-06T15:00:01Z,,,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002.subset,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002_iso19115.xml,https://erddap.emso.eu/erddap/info/IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002/index,(local files),https://www.ipma.pt/,https://erddap.emso.eu/erddap/rss/IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=IBMA-CSV_EGIM_TUR_D01_20220531_to_20221006_v002&showErrors=false&email=,,,The dataset contains water column (bottom) parameters acquired through set of sensors mounted on a fixe platform (EGIM): WETLabs ECO-Nephelometric Turbidity Units (NTU) (Turbidity). Sampling period is: 15 minutes. Sampling period is: 15 minutes. Measured channels:Turbidity.
IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002,public,"Algarve Centre of Marine Sciences (CCMAR), Portuguese Institute for Sea and Atmosphere(IPMA)",table,Point,EDDTableFromErddap,"EGIM Workhorse ADCP Data at 200m Jun-Oct 2022 in front of Cape St. Vincent, Sagres, PT",-8.927083,-8.927083,,36.84549,36.84549,,,,2022-05-30T17:02:11Z,2022-10-06T16:10:00Z,,,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002.subset,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002,https://erddap.emso.eu/erddap/tabledap/IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002_iso19115.xml,https://erddap.emso.eu/erddap/info/IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002/index,(local files),https://www.ccmar.ualg.pt/,https://erddap.emso.eu/erddap/rss/IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=IBMA-CSV_EGIM_ADCP_D01_20220531_to_20221006_v002&showErrors=false&email=,,,"The dataset contains water column (bottom) parameters acquired through set of sensors mounted on a fixe platform (EGIM):   Teledyne RDI 300kHz Workhorse\u00c2\u00a0Monitor direct-reading Acoustic Doppler Current Profiler (ADCP) (ocean currents) at 200 m\nSampling period is: 60 minutes (ADCP), 66 bins \u00c3\u00a1 3 m, Blank: 1.76 m"
Emso_Azores_Chemini_IRON,public,Ifremer Institut Francais de Recherche pour l'Exploitation de la Mer,table,TimeSeries,EDDTableFromErddap,EMSO Azores Seamon-East Chemini dissolved iron concentration,-32.275,-32.275,,37.289,37.289,,-1695.0,-1695.0,2013-09-01T18:00:00Z,2017-07-14T22:35:00Z,,,https://erddap.emso.eu/erddap/tabledap/Emso_Azores_Chemini_IRON.subset,https://erddap.emso.eu/erddap/tabledap/Emso_Azores_Chemini_IRON,https://erddap.emso.eu/erddap/tabledap/Emso_Azores_Chemini_IRON.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/Emso_Azores_Chemini_IRON_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/Emso_Azores_Chemini_IRON_iso19115.xml,https://erddap.emso.eu/erddap/info/Emso_Azores_Chemini_IRON/index,(local files),http://www.oceansites.org,https://erddap.emso.eu/erddap/rss/Emso_Azores_Chemini_IRON.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=Emso_Azores_Chemini_IRON&showErrors=false&email=,,,"This dataset contains dissolved iron concentrations ((Fe(II) + Fe(III); \u00b5mol/l) acquired between September 2013 and July 2017 using the CHEMINI Fe, a CHEmical MINIaturized analyser (samples taken every 12 hours, with daily in situ calibration using a 20 \u00b5mol/l iron standard, Vuillemin et al., 2009). The sample inlet was positioned on the mussel bed at the base of the Tour Eiffel edifice of the Lucky Strike hydrothermal vent (1695 depth).CHEMINI Fe (CF2) was mounted on the TEMPO module which was itself connected to the SeaMON East node of the EMSO-Azores observatory. Measured properties: temperature and Total dissolved iron concentration"
EMSO-AZORES_TCM3-1_2016-2017,public,"IPGP ;Ifremer, Institut Fran\u00e7ais de Recherche pour l'Exploitation de la Mer",table,TimeSeries,EDDTableFromErddap,EMSO Azores TCM3-1 Ocean Bottom Tilt Current Meter : 2016-2017,-32.2757,-32.2757,,37.288,37.288,,-1700.0,-1700.0,2016-09-05T03:38:26Z,2017-07-19T12:47:26Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2016-2017.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2016-2017,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2016-2017.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_TCM3-1_2016-2017_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_TCM3-1_2016-2017_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_TCM3-1_2016-2017/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_TCM3-1_2016-2017.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_TCM3-1_2016-2017&showErrors=false&email=,,,"The TCM-3 Ocean Bottom Tilt Current Meter from Lowell Instruments LLC (North Falmouth, MA, USA) measures current using the drag-tilt principle. The logger is buoyant and is anchored to the bottom via a short flexible tether. Drag from moving water tilts the logger in the direction of flow. The logger's accelerometer and magnetometer channels are used to record the amount of tilt and direction of tilt (compass bearing). The array currentmeters are deployed near the Tour Eiffel, Monts\u00c3\u00a9gur and White Castle hydrothermal vent sites. The array is not connected to an energy node. The currentmeter's internal clocks are set to UTC time before deployment. Clock drift after recovery is not implemented in data but added as metadata in the file"
EMSO-AZORES_TCM3-1_2017-2018,public,"IPGP ;Ifremer, Institut Fran\u00e7ais de Recherche pour l'Exploitation de la Mer",table,TimeSeries,EDDTableFromErddap,EMSO Azores TCM3-1 Ocean Bottom Tilt Current Meter : 2017-2018,-32.26394,-32.26394,,37.28936,37.28936,,-1696.0,-1696.0,2017-07-21T13:34:17Z,2018-08-16T08:04:17Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2017-2018.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2017-2018,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2017-2018.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_TCM3-1_2017-2018_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_TCM3-1_2017-2018_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_TCM3-1_2017-2018/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_TCM3-1_2017-2018.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_TCM3-1_2017-2018&showErrors=false&email=,,,"The TCM-3 Ocean Bottom Tilt Current Meter from Lowell Instruments LLC (North Falmouth, MA, USA) measures current using the drag-tilt principle. The logger is buoyant and is anchored to the bottom via a short flexible tether. Drag from moving water tilts the logger in the direction of flow. The logger's accelerometer and magnetometer channels are used to record the amount of tilt and direction of tilt (compass bearing). The array currentmeters are deployed near the Tour Eiffel, Monts\u00c3\u00a9gur and White Castle hydrothermal vent sites. The array is not connected to an energy node. The currentmeter's internal clocks are set to UTC time before deployment. Clock drift after recovery is not implemented in data but added as metadata in the file"
EMSO-AZORES_TCM3-1_2018-2019,public,"IPGP ;Ifremer, Institut Fran\u00e7ais de Recherche pour l'Exploitation de la Mer",table,TimeSeries,EDDTableFromErddap,EMSO Azores TCM3-1 Ocean Bottom Tilt Current Meter : 2018-2019,-32.28247,-32.28247,,37.29063,37.29063,,-1721.0,-1721.0,2018-08-16T12:52:32Z,2019-06-20T14:43:32Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2018-2019.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2018-2019,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-1_2018-2019.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_TCM3-1_2018-2019_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_TCM3-1_2018-2019_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_TCM3-1_2018-2019/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_TCM3-1_2018-2019.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_TCM3-1_2018-2019&showErrors=false&email=,,,"The TCM-3 Ocean Bottom Tilt Current Meter from Lowell Instruments LLC (North Falmouth, MA, USA) measures current using the drag-tilt principle. The logger is buoyant and is anchored to the bottom via a short flexible tether. Drag from moving water tilts the logger in the direction of flow. The logger's accelerometer and magnetometer channels are used to record the amount of tilt and direction of tilt (compass bearing). The array currentmeters are deployed near the Tour Eiffel, Monts\u00c3\u00a9gur and White Castle hydrothermal vent sites. The array is not connected to an energy node. The currentmeter's internal clocks are set to UTC time before deployment. Clock drift after recovery is not implemented in data but added as metadata in the file"
EMSO-AZORES_TCM3-2_2017-2018,public,"IPGP ;Ifremer, Institut Fran\u00e7ais de Recherche pour l'Exploitation de la Mer",table,TimeSeries,EDDTableFromErddap,EMSO Azores TCM3-2 Ocean Bottom Tilt Current Meter : 2017-2018,-32.27583,-32.27583,,37.28803,37.28803,,-1701.0,-1701.0,2017-07-20T13:46:37Z,2018-08-16T09:26:37Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2017-2018.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2017-2018,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2017-2018.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_TCM3-2_2017-2018_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_TCM3-2_2017-2018_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_TCM3-2_2017-2018/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_TCM3-2_2017-2018.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_TCM3-2_2017-2018&showErrors=false&email=,,,"The TCM-3 Ocean Bottom Tilt Current Meter from Lowell Instruments LLC (North Falmouth, MA, USA) measures current using the drag-tilt principle. The logger is buoyant and is anchored to the bottom via a short flexible tether. Drag from moving water tilts the logger in the direction of flow. The logger's accelerometer and magnetometer channels are used to record the amount of tilt and direction of tilt (compass bearing). The array currentmeters are deployed near the Tour Eiffel, Monts\u00c3\u00a9gur and White Castle hydrothermal vent sites. The array is not connected to an energy node. The currentmeter's internal clocks are set to UTC time before deployment. Clock drift after recovery is not implemented in data but added as metadata in the file"
EMSO-AZORES_TCM3-2_2018-2019,public,"IPGP ;Ifremer, Institut Fran\u00e7ais de Recherche pour l'Exploitation de la Mer",table,TimeSeries,EDDTableFromErddap,EMSO Azores TCM3-2 Ocean Bottom Tilt Current Meter : 2018-2019,-32.27575,-32.27575,,37.2881,37.2881,,-1703.0,-1703.0,2018-08-16T12:20:17Z,2019-06-26T16:49:17Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2018-2019.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2018-2019,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2018-2019.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_TCM3-2_2018-2019_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_TCM3-2_2018-2019_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_TCM3-2_2018-2019/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_TCM3-2_2018-2019.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_TCM3-2_2018-2019&showErrors=false&email=,,,"The TCM-3 Ocean Bottom Tilt Current Meter from Lowell Instruments LLC (North Falmouth, MA, USA) measures current using the drag-tilt principle. The logger is buoyant and is anchored to the bottom via a short flexible tether. Drag from moving water tilts the logger in the direction of flow. The logger's accelerometer and magnetometer channels are used to record the amount of tilt and direction of tilt (compass bearing). The array currentmeters are deployed near the Tour Eiffel, Monts\u00c3\u00a9gur and White Castle hydrothermal vent sites. The array is not connected to an energy node. The currentmeter's internal clocks are set to UTC time before deployment. Clock drift after recovery is not implemented in data but added as metadata in the file"
EMSO-AZORES_TCM3-2_2019-2020,public,"IPGP ;Ifremer, Institut Fran\u00e7ais de Recherche pour l'Exploitation de la Mer",table,TimeSeries,EDDTableFromErddap,EMSO Azores TCM3-2 Ocean Bottom Tilt Current Meter : 2019-2020,-32.27598,-32.27598,,37.28887,37.28887,,-1699.0,-1699.0,2019-06-30T16:05:32Z,2020-09-21T16:09:32Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2019-2020.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2019-2020,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2019-2020.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_TCM3-2_2019-2020_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_TCM3-2_2019-2020_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_TCM3-2_2019-2020/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_TCM3-2_2019-2020.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_TCM3-2_2019-2020&showErrors=false&email=,,,"The TCM-3 Ocean Bottom Tilt Current Meter from Lowell Instruments LLC (North Falmouth, MA, USA) measures current using the drag-tilt principle. The logger is buoyant and is anchored to the bottom via a short flexible tether. Drag from moving water tilts the logger in the direction of flow. The logger's accelerometer and magnetometer channels are used to record the amount of tilt and direction of tilt (compass bearing). The array currentmeters are deployed near the Tour Eiffel, Monts\u00c3\u00a9gur and White Castle hydrothermal vent sites. The array is not connected to an energy node. The currentmeter's internal clocks are set to UTC time before deployment. Clock drift after recovery is not implemented in data but added as metadata in the file"
EMSO-AZORES_TCM3-2_2020-2021,public,"IPGP ;Ifremer, Institut Fran\u00e7ais de Recherche pour l'Exploitation de la Mer",table,TimeSeries,EDDTableFromErddap,EMSO Azores TCM3-2 Ocean Bottom Tilt Current Meter : 2020-2021,-32.2757,-32.2757,,37.28842,37.28842,,-1702.0,-1702.0,2020-09-21T18:32:02Z,2021-02-19T05:17:02Z,,,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2020-2021.subset,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2020-2021,https://erddap.emso.eu/erddap/tabledap/EMSO-AZORES_TCM3-2_2020-2021.graph,,,,,https://erddap.emso.eu/erddap/metadata/fgdc/xml/EMSO-AZORES_TCM3-2_2020-2021_fgdc.xml,https://erddap.emso.eu/erddap/metadata/iso19115/xml/EMSO-AZORES_TCM3-2_2020-2021_iso19115.xml,https://erddap.emso.eu/erddap/info/EMSO-AZORES_TCM3-2_2020-2021/index,(local files),https://wwz.ifremer.fr/,https://erddap.emso.eu/erddap/rss/EMSO-AZORES_TCM3-2_2020-2021.rss,https://erddap.emso.eu/erddap/subscriptions/add.html?datasetID=EMSO-AZORES_TCM3-2_2020-2021&showErrors=false&email=,,,"The TCM-3 Ocean Bottom Tilt Current Meter from Lowell Instruments LLC (North Falmouth, MA, USA) measures current using the drag-tilt principle. The logger is buoyant and is anchored to the bottom via a short flexible tether. Drag from moving water tilts the logger in the direction of flow. The logger's accelerometer and magnetometer channels are used to record the amount of tilt and direction of tilt (compass bearing). The array currentmeters are deployed near the Tour Eiffel, Monts\u00c3\u00a9gur and White Castle hydrothermal vent sites. The array is not connected to an energy node. The currentmeter's internal clocks are set to UTC time before deployment. Clock drift after recovery is not implemented in data but added as metadata in the file"
